row,age,username,gender,city,state,zip,lat,lng,freq,services,hulu,youtube,Apple TV+,FX,netflix,fuboTV,amazon,PlutoTV,Discovery+,Starz,Showtime,Philo,Crackle,CBS All Access,IMDb TV,Disney+,HBO MAX,NBC,Rent or Buy,FOX,Peacock,Tubi
3398,36,carrol_sasser,Male,Charlotte,NC,28281,35.2271,-80.8431,1-DAILY,"{'Philo': 1, 'amazon': 1}",,,,,,,1.0,,,,,1.0,,,,,,,,,,
3400,35,carlotta_weinstein,Female,Perth,ND,58363,48.7546,-99.4384,3-FEWER_THREE_PER_MONTH,{'CBS All Access': 1},,,,,,,,,,,,,,1.0,,,,,,,,
3401,36,gertie_woodson,Female,Van Wert,OH,45891,40.8689,-84.5904,2-FEW_TIMES_WEEK,"{'Discovery+': 1, 'netflix': 1}",,,,,1.0,,,,1.0,,,,,,,,,,,,,
3402,49,kip_penny,Male,Columbia,IA,50057,41.1838,-93.1582,2-FEW_TIMES_WEEK,{'Philo': 1},,,,,,,,,,,,1.0,,,,,,,,,,
3403,56,steve_cosby,Male,Columbus,OH,43213,39.9727,-82.8329,3-FEWER_THREE_PER_MONTH,"{'netflix': 1, 'Rent or Buy': 1}",,,,,1.0,,,,,,,,,,,,,,1.0,,,
3404,23,boyce_tiller,Male,Staten Island,NY,10304,40.6102,-74.0878,1-DAILY,"{'Apple TV+': 1, 'netflix': 1}",,,1.0,,1.0,,,,,,,,,,,,,,,,,
3405,69,breanna_marra,Female,Otway,OH,45657,38.852,-83.2222,2-FEW_TIMES_WEEK,{'HBO MAX': 1},,,,,,,,,,,,,,,,,1.0,,,,,
3406,79,randal_ledoux,Male,Venetie,AK,99781,67.0104,-146.4137,3-FEWER_THREE_PER_MONTH,"{'amazon': 1, 'HBO MAX': 1}",,,,,,,1.0,,,,,,,,,,1.0,,,,,
3407,30,miranda_morley,Female,Fountain Green,UT,84632,39.63,-111.6352,2-FEW_TIMES_WEEK,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
3408,71,gillian_oswalt,Female,Karns City,PA,16041,41.0022,-79.71600000000002,2-FEW_TIMES_WEEK,{'amazon': 1},,,,,,,1.0,,,,,,,,,,,,,,,
3409,72,michal_jackman,Male,Port Matilda,PA,16870,40.8018,-78.0788,3-FEWER_THREE_PER_MONTH,{'fuboTV': 1},,,,,,1.0,,,,,,,,,,,,,,,,
3410,45,margret_madigan,Female,Stanville,KY,41659,37.5741,-82.6271,2-FEW_TIMES_WEEK,"{'fuboTV': 1, 'Disney+': 1}",,,,,,1.0,,,,,,,,,,1.0,,,,,,
3412,58,marcellus_dupree,Male,Turbotville,PA,17772,41.1119,-76.7425,2-FEW_TIMES_WEEK,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
3415,19,dylan_hoke,Male,Auburn,WY,83111,42.8051,-110.9944,2-FEW_TIMES_WEEK,"{'youtube': 1, 'fuboTV': 1}",,1.0,,,,1.0,,,,,,,,,,,,,,,,
3416,69,monique_gilliland,Female,Lidderdale,IA,51452,42.1254,-94.7754,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
3417,75,cari_vu,Female,West Roxbury,MA,02132,42.2787,-71.1589,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
3418,29,beau_bright,Male,San Diego,CA,92133,,,2-FEW_TIMES_WEEK,"{'netflix': 1, 'Discovery+': 1}",,,,,1.0,,,,1.0,,,,,,,,,,,,,
3419,58,jody_sawyers,Female,Redfield,KS,66769,37.8367,-94.8805,2-FEW_TIMES_WEEK,"{'amazon': 1, 'netflix': 1}",,,,,1.0,,1.0,,,,,,,,,,,,,,,
3420,59,theda_milliken,Female,Lohman,MO,65053,38.5484,-92.3842,1-DAILY,{'Starz': 1},,,,,,,,,,1.0,,,,,,,,,,,,
3421,27,reba_clemons,Female,Denver,CO,80263,39.7392,-104.9847,2-FEW_TIMES_WEEK,"{'amazon': 1, 'IMDb TV': 1, 'netflix': 1, 'Discovery+': 1}",,,,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,
3422,40,lance_forsythe,Male,Ishpeming,MI,49849,46.4387,-87.7091,1-DAILY,"{'youtube': 1, 'netflix': 1}",,1.0,,,1.0,,,,,,,,,,,,,,,,,
3423,52,inez_rayburn,Female,Pennsburg,PA,18073,40.3911,-75.4866,2-FEW_TIMES_WEEK,{'amazon': 1},,,,,,,1.0,,,,,,,,,,,,,,,
3424,53,raymon_coffey,Male,Worcester,MA,01610,42.2492,-71.8108,2-FEW_TIMES_WEEK,"{'hulu': 1, 'netflix': 1}",1.0,,,,1.0,,,,,,,,,,,,,,,,,
3425,37,carmen_stonge,Male,Jasper,TX,75951,30.8673,-93.9977,2-FEW_TIMES_WEEK,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
3426,46,hannah_borders,Female,Newhall,IA,52315,41.9927,-91.9779,2-FEW_TIMES_WEEK,"{'netflix': 1, 'Showtime': 1, 'CBS All Access': 1}",,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,
3427,20,jaime_coffman,Male,Otho,IA,50569,42.4031,-94.1388,2-FEW_TIMES_WEEK,"{'hulu': 1, 'youtube': 1}",1.0,1.0,,,,,,,,,,,,,,,,,,,,
3428,61,tyra_conners,Female,Kilgore,TX,75663,32.387,-94.8951,3-FEWER_THREE_PER_MONTH,"{'netflix': 1, 'Philo': 1}",,,,,1.0,,,,,,,1.0,,,,,,,,,,
3429,50,erin_marcus,Female,Bates,AR,72924,,,1-DAILY,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
3430,54,marvin_vaughan,Male,Chula Vista,CA,91912,32.6401,-117.0842,1-DAILY,{'Discovery+': 1},,,,,,,,,1.0,,,,,,,,,,,,,
3431,61,mitch_troutman,Male,Mobile,AL,36618,30.7322,-88.1758,2-FEW_TIMES_WEEK,"{'netflix': 1, 'hulu': 1}",1.0,,,,1.0,,,,,,,,,,,,,,,,,
3432,65,roxie_kent,Female,Gig Harbor,WA,98332,47.3607,-122.6001,2-FEW_TIMES_WEEK,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
3433,49,reva_eckert,Female,Midvale,ID,83645,44.442,-116.7038,3-FEWER_THREE_PER_MONTH,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
3434,62,bonita_bays,Female,Merom,IN,47861,39.0564,-87.5675,3-FEWER_THREE_PER_MONTH,{'amazon': 1},,,,,,,1.0,,,,,,,,,,,,,,,
3435,19,latonya_anaya,Female,Lancaster,CA,93534,34.6909,-118.1491,2-FEW_TIMES_WEEK,"{'PlutoTV': 1, 'hulu': 1}",1.0,,,,,,,1.0,,,,,,,,,,,,,,
3436,49,monica_brim,Female,Baltimore,MD,21229,39.2856,-76.6899,2-FEW_TIMES_WEEK,"{'netflix': 1, 'Peacock': 1, 'hulu': 1}",1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,
3437,37,corrine_akins,Female,Ocala,FL,34476,29.1159,-82.2422,2-FEW_TIMES_WEEK,"{'amazon': 1, 'PlutoTV': 1}",,,,,,,1.0,1.0,,,,,,,,,,,,,,
3438,42,norman_brennan,Male,Glade Hill,VA,24092,36.9859,-79.773,2-FEW_TIMES_WEEK,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
3439,23,sharron_shoemaker,Female,Chico,CA,95927,39.8117,-121.9398,1-DAILY,"{'netflix': 1, 'youtube': 1}",,1.0,,,1.0,,,,,,,,,,,,,,,,,
3440,67,luis_steele,Male,Arthur,TN,37707,36.5481,-83.6707,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
3441,63,jaclyn_hitchcock,Female,Reno,NV,89595,39.5296,-119.8138,2-FEW_TIMES_WEEK,{'amazon': 1},,,,,,,1.0,,,,,,,,,,,,,,,
3442,28,rafaela_fortenberry,Female,New Orleans,LA,70165,29.9546,-90.0751,3-FEWER_THREE_PER_MONTH,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
3443,52,eldon_mayes,Male,Phillipsport,NY,12769,41.6515,-74.4362,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
3444,62,selma_guido,Female,Lisbon,ND,58054,46.456,-97.6369,2-FEW_TIMES_WEEK,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
3445,60,alva_santoro,Female,Byars,OK,74831,34.8904,-97.0997,1-DAILY,"{'hulu': 1, 'youtube': 1, 'Philo': 1}",1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,
3446,42,emile_marquardt,Male,Maher,CO,81421,,,2-FEW_TIMES_WEEK,"{'youtube': 1, 'Starz': 1, 'Peacock': 1}",,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,
3447,42,claudette_seay,Female,La Salle,IL,61301,41.3442,-89.0955,3-FEWER_THREE_PER_MONTH,"{'youtube': 1, 'netflix': 1}",,1.0,,,1.0,,,,,,,,,,,,,,,,,
3448,51,ethan_tafoya,Male,Oregon,WI,53575,42.9295,-89.387,3-FEWER_THREE_PER_MONTH,"{'youtube': 1, 'netflix': 1}",,1.0,,,1.0,,,,,,,,,,,,,,,,,
3449,65,werner_vinson,Male,Kerens,TX,75144,32.1275,-96.2298,1-DAILY,"{'hulu': 1, 'youtube': 1}",1.0,1.0,,,,,,,,,,,,,,,,,,,,
3450,58,mack_guthrie,Male,Mount Airy,GA,30563,34.5678,-83.4713,3-FEWER_THREE_PER_MONTH,"{'youtube': 1, 'netflix': 1}",,1.0,,,1.0,,,,,,,,,,,,,,,,,
3452,20,aurelia_pointer,Female,Matinicus,ME,04851,43.8651,-68.887,1-DAILY,"{'HBO MAX': 1, 'PlutoTV': 1}",,,,,,,,1.0,,,,,,,,,1.0,,,,,
3453,66,randal_reyna,Male,Whippany,NJ,07983,,,3-FEWER_THREE_PER_MONTH,{'IMDb TV': 1},,,,,,,,,,,,,,,1.0,,,,,,,
3454,54,huey_sterling,Male,Albany,NY,12203,42.7003,-73.8575,1-DAILY,"{'youtube': 1, 'Philo': 1}",,1.0,,,,,,,,,,1.0,,,,,,,,,,
3455,64,arron_mcmahon,Male,Gridley,IL,61744,40.7439,-88.884,2-FEW_TIMES_WEEK,"{'hulu': 1, 'amazon': 1}",1.0,,,,,,1.0,,,,,,,,,,,,,,,
3456,77,brent_ho,Male,College Station,TX,77843,30.6521,-96.341,2-FEW_TIMES_WEEK,"{'Tubi': 1, 'netflix': 1}",,,,,1.0,,,,,,,,,,,,,,,,,1.0
3457,36,cassandra_raines,Female,Lake Katrine,NY,12449,41.9918,-73.9924,1-DAILY,"{'youtube': 1, 'netflix': 1}",,1.0,,,1.0,,,,,,,,,,,,,,,,,
3458,35,minh_mansfield,Male,Siler,KY,40763,36.7025,-83.955,2-FEW_TIMES_WEEK,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
3459,79,cherie_haynes,Female,Mc Keesport,PA,15133,40.3478,-79.8642,2-FEW_TIMES_WEEK,"{'netflix': 1, 'youtube': 1}",,1.0,,,1.0,,,,,,,,,,,,,,,,,
3460,19,virgil_coppola,Male,Elcho,WI,54428,45.4409,-89.1516,1-DAILY,"{'Showtime': 1, 'netflix': 1}",,,,,1.0,,,,,,1.0,,,,,,,,,,,
3461,66,ruth_summerlin,Female,Bald Knob,AR,72010,35.3113,-91.5502,3-FEWER_THREE_PER_MONTH,{'CBS All Access': 1},,,,,,,,,,,,,,1.0,,,,,,,,
3462,46,anthony_whyte,Male,Briar,MO,63931,36.661,-90.8508,2-FEW_TIMES_WEEK,"{'netflix': 1, 'Apple TV+': 1}",,,1.0,,1.0,,,,,,,,,,,,,,,,,
3463,32,lily_east,Female,Columbia,MD,21044,39.2141,-76.8788,3-FEWER_THREE_PER_MONTH,{'Starz': 1},,,,,,,,,,1.0,,,,,,,,,,,,
3464,25,shauna_sigler,Female,Waterbury,CT,06703,41.5582,-73.0515,1-DAILY,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
3465,45,verna_lankford,Female,Wenona,MD,21870,,,2-FEW_TIMES_WEEK,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
3466,49,earlene_nielson,Female,Sea Isle City,NJ,08243,39.154,-74.7005,1-DAILY,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
3467,73,mavis_barlow,Female,Tofte,MN,55615,47.5738,-90.8363,2-FEW_TIMES_WEEK,"{'HBO MAX': 1, 'Apple TV+': 1}",,,1.0,,,,,,,,,,,,,,1.0,,,,,
3468,70,carter_hanks,Male,El Paso,TX,79943,31.7587,-106.4869,3-FEWER_THREE_PER_MONTH,{'amazon': 1},,,,,,,1.0,,,,,,,,,,,,,,,
3469,36,michell_newkirk,Female,Poulsbo,WA,98370,47.7423,-122.6277,3-FEWER_THREE_PER_MONTH,"{'IMDb TV': 1, 'youtube': 1, 'hulu': 1}",1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,
3470,25,millard_covert,Male,Pascoag,RI,02859,41.9627,-71.7099,1-DAILY,"{'hulu': 1, 'amazon': 1, 'netflix': 1}",1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,
3471,33,florentino_stott,Male,Newport,MN,55055,44.8725,-92.9986,1-DAILY,"{'hulu': 1, 'netflix': 1}",1.0,,,,1.0,,,,,,,,,,,,,,,,,
3472,52,octavio_suarez,Male,Jarratt,VA,23870,36.8143,-77.4683,2-FEW_TIMES_WEEK,{'Philo': 1},,,,,,,,,,,,1.0,,,,,,,,,,
3473,35,guy_metzger,Male,Uvalda,GA,30473,32.0483,-82.5089,2-FEW_TIMES_WEEK,"{'youtube': 1, 'netflix': 1}",,1.0,,,1.0,,,,,,,,,,,,,,,,,
3474,44,sherrie_lafleur,Female,Essex,CA,92332,34.5881,-115.5771,3-FEWER_THREE_PER_MONTH,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
3475,20,debrah_tong,Female,Redding,CA,96049,40.7098,-122.3116,1-DAILY,"{'amazon': 1, 'Discovery+': 1, 'youtube': 1}",,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,
3476,76,bethany_numbers,Female,Pocahontas,VA,24635,37.3054,-81.3425,2-FEW_TIMES_WEEK,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
3477,76,mathew_tackett,Male,Feather Falls,CA,95940,39.622,-121.2669,3-FEWER_THREE_PER_MONTH,"{'netflix': 1, 'hulu': 1, 'Apple TV+': 1}",1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,
3478,70,andria_houston,Female,Bapchule,AZ,85221,,,3-FEWER_THREE_PER_MONTH,"{'Apple TV+': 1, 'netflix': 1}",,,1.0,,1.0,,,,,,,,,,,,,,,,,
3479,36,brook_russo,Female,Woburn,MA,01813,42.4793,-71.1523,1-DAILY,"{'hulu': 1, 'netflix': 1}",1.0,,,,1.0,,,,,,,,,,,,,,,,,
3480,39,thurman_joseph,Male,Hulls Cove,ME,04644,44.4192,-68.2506,1-DAILY,"{'hulu': 1, 'netflix': 1, 'HBO MAX': 1}",1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,
3481,18,fabiola_serna,Female,Mount Cory,OH,45868,40.9437,-83.8093,1-DAILY,"{'youtube': 1, 'netflix': 1}",,1.0,,,1.0,,,,,,,,,,,,,,,,,
3482,57,abel_click,Male,Wilson,TX,79381,33.3299,-101.7122,2-FEW_TIMES_WEEK,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
3483,30,letha_stillman,Female,Collinsville,VA,24078,36.7238,-79.9142,2-FEW_TIMES_WEEK,"{'amazon': 1, 'netflix': 1, 'Showtime': 1}",,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,
3484,55,phoebe_golden,Female,Boston,MA,02125,42.2973,-71.0745,3-FEWER_THREE_PER_MONTH,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
3485,49,isiah_robey,Male,Loyalhanna,PA,15661,40.3222,-79.3601,1-DAILY,"{'netflix': 1, 'FX': 1, 'fuboTV': 1}",,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
3486,39,janeen_dillard,Female,Bradford,RI,02808,41.4114,-71.7465,1-DAILY,"{'hulu': 1, 'netflix': 1}",1.0,,,,1.0,,,,,,,,,,,,,,,,,
3487,72,kasey_whittington,Male,Rockbridge,OH,43149,39.5509,-82.5626,1-DAILY,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
3488,23,stuart_speed,Male,Bayard,WV,26707,39.2729,-79.3645,1-DAILY,"{'Discovery+': 1, 'netflix': 1, 'youtube': 1}",,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,
3489,39,beryl_logan,Female,Opelousas,LA,70571,30.5335,-92.0815,1-DAILY,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
3490,44,donny_skidmore,Male,Sangerville,ME,04479,45.1406,-69.3218,2-FEW_TIMES_WEEK,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
3492,28,jorge_iverson,Male,Midville,GA,30441,32.8638,-82.2042,1-DAILY,{'Crackle': 1},,,,,,,,,,,,,1.0,,,,,,,,,
3493,40,luther_burkett,Male,Gambier,OH,43022,40.3782,-82.3828,2-FEW_TIMES_WEEK,"{'hulu': 1, 'HBO MAX': 1}",1.0,,,,,,,,,,,,,,,,1.0,,,,,
3494,65,kendall_osborne,Male,Brookfield,WI,53045,43.0668,-88.1469,1-DAILY,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
3495,57,hallie_jett,Female,Gassville,AR,72635,36.3175,-92.4736,2-FEW_TIMES_WEEK,{'HBO MAX': 1},,,,,,,,,,,,,,,,,1.0,,,,,
3496,47,saundra_mullen,Female,Clark Mills,NY,13321,43.0923,-75.3796,2-FEW_TIMES_WEEK,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
3497,62,daniela_crow,Female,Grapeville,PA,15634,40.3239,-79.6049,2-FEW_TIMES_WEEK,{'amazon': 1},,,,,,,1.0,,,,,,,,,,,,,,,
3498,30,romeo_kersey,Male,Mount Enterprise,TX,75681,31.9125,-94.6235,1-DAILY,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
3499,24,olen_north,Male,Boise,ID,83721,,,3-FEWER_THREE_PER_MONTH,"{'hulu': 1, 'Disney+': 1, 'netflix': 1}",1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,
3500,60,carter_passmore,Male,Marshall,OK,73056,36.1485,-97.6171,1-DAILY,"{'youtube': 1, 'Philo': 1}",,1.0,,,,,,,,,,1.0,,,,,,,,,,
3501,63,raleigh_booth,Male,Cheshire,CT,06411,41.499,-72.9007,2-FEW_TIMES_WEEK,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
3502,70,lino_lindsay,Male,Lewisville,AR,71845,33.3736,-93.5953,3-FEWER_THREE_PER_MONTH,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
3503,34,cindi_ledesma,Female,El Paso,TX,88541,31.6948,-106.3,1-DAILY,"{'amazon': 1, 'youtube': 1, 'CBS All Access': 1}",,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,
3504,78,britney_roth,Female,Waldorf,MD,20603,38.6294,-76.9769,3-FEWER_THREE_PER_MONTH,{'Discovery+': 1},,,,,,,,,1.0,,,,,,,,,,,,,
3505,22,kristopher_spencer,Male,Del Rey,CA,93616,36.6543,-119.5929,2-FEW_TIMES_WEEK,"{'Philo': 1, 'netflix': 1}",,,,,1.0,,,,,,,1.0,,,,,,,,,,
3506,67,maxine_sebastian,Female,Bancroft,ID,83217,42.7205,-111.8429,2-FEW_TIMES_WEEK,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
3507,40,chase_mims,Male,Meridian,MS,39305,32.4401,-88.6783,3-FEWER_THREE_PER_MONTH,"{'FOX': 1, 'netflix': 1}",,,,,1.0,,,,,,,,,,,,,,,1.0,,
3508,56,foster_feeney,Male,Humarock,MA,02047,42.1428,-70.6935,1-DAILY,"{'netflix': 1, 'CBS All Access': 1}",,,,,1.0,,,,,,,,,1.0,,,,,,,,
3509,35,numbers_squires,Male,Oakland,CA,94625,,,1-DAILY,"{'netflix': 1, 'Philo': 1}",,,,,1.0,,,,,,,1.0,,,,,,,,,,
3510,37,heath_maldonado,Male,Bandera,TX,78003,29.7276,-99.0453,1-DAILY,"{'netflix': 1, 'youtube': 1}",,1.0,,,1.0,,,,,,,,,,,,,,,,,
3511,78,lillie_ortega,Female,Rio Rancho,NM,87124,35.2493,-106.6818,3-FEWER_THREE_PER_MONTH,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
3512,67,alejandro_jordan,Male,Hillsdale,KS,66036,38.6581,-94.8521,1-DAILY,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
3513,59,carson_metzger,Male,Hackberry,LA,70645,29.9822,-93.375,3-FEWER_THREE_PER_MONTH,"{'PlutoTV': 1, 'Starz': 1}",,,,,,,,1.0,,1.0,,,,,,,,,,,,
3514,25,louella_mcnabb,Female,Canton,OH,44718,40.8465,-81.4408,1-DAILY,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
3515,21,dante_travers,Male,Mantua,UT,84324,41.4975,-111.9416,1-DAILY,"{'netflix': 1, 'amazon': 1}",,,,,1.0,,1.0,,,,,,,,,,,,,,,
3516,39,jeannie_gonsalves,Female,Huntington,NY,11743,40.8676,-73.4102,2-FEW_TIMES_WEEK,"{'youtube': 1, 'amazon': 1}",,1.0,,,,,1.0,,,,,,,,,,,,,,,
3517,53,brian_mckenzie,Male,Beltsville,MD,20704,39.0348,-76.9075,2-FEW_TIMES_WEEK,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
3518,35,brant_peace,Male,Paramus,NJ,07652,40.9477,-74.0672,1-DAILY,"{'youtube': 1, 'fuboTV': 1}",,1.0,,,,1.0,,,,,,,,,,,,,,,,
3519,56,chi_whittle,Male,Malibu,CA,90263,34.005,-118.8101,3-FEWER_THREE_PER_MONTH,"{'youtube': 1, 'amazon': 1}",,1.0,,,,,1.0,,,,,,,,,,,,,,,
3520,38,irene_knudsen,Female,Glendale,AZ,85311,33.5387,-112.186,2-FEW_TIMES_WEEK,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
3521,21,samantha_adkins,Female,Almena,WI,54805,45.4195,-92.0027,1-DAILY,"{'hulu': 1, 'netflix': 1}",1.0,,,,1.0,,,,,,,,,,,,,,,,,
3522,40,walton_orth,Male,East Wallingford,VT,05742,43.4461,-72.8844,2-FEW_TIMES_WEEK,{'Discovery+': 1},,,,,,,,,1.0,,,,,,,,,,,,,
3523,35,leona_london,Female,Oakland,CA,94643,,,1-DAILY,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
3524,78,lou_oden,Male,Edgewater,WI,54834,45.7424,-91.4765,2-FEW_TIMES_WEEK,"{'youtube': 1, 'amazon': 1}",,1.0,,,,,1.0,,,,,,,,,,,,,,,
3525,39,clementine_luis,Female,Lexington,KY,40546,38.0283,-84.4715,1-DAILY,"{'amazon': 1, 'netflix': 1}",,,,,1.0,,1.0,,,,,,,,,,,,,,,
3527,28,laureen_stepp,Female,Saint Paul,MN,55110,45.08,-93.0223,1-DAILY,"{'Apple TV+': 1, 'amazon': 1}",,,1.0,,,,1.0,,,,,,,,,,,,,,,
3528,77,franklyn_voss,Male,Dubuque,IA,52001,42.515,-90.6819,2-FEW_TIMES_WEEK,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
3529,34,edgar_wall,Male,Rusk,TX,75785,31.8136,-95.0965,2-FEW_TIMES_WEEK,"{'netflix': 1, 'hulu': 1}",1.0,,,,1.0,,,,,,,,,,,,,,,,,
3530,44,leon_carrera,Male,Addis,LA,70710,30.3557,-91.2613,3-FEWER_THREE_PER_MONTH,"{'Discovery+': 1, 'netflix': 1}",,,,,1.0,,,,1.0,,,,,,,,,,,,,
3532,21,brenton_geary,Male,Blissfield,MI,49228,41.8276,-83.8773,1-DAILY,"{'netflix': 1, 'Starz': 1}",,,,,1.0,,,,,1.0,,,,,,,,,,,,
3533,44,elliot_shore,Male,Frakes,KY,40940,36.607,-83.9484,2-FEW_TIMES_WEEK,"{'netflix': 1, 'Philo': 1}",,,,,1.0,,,,,,,1.0,,,,,,,,,,
3534,51,leora_poe,Female,North Collins,NY,14111,42.5896,-78.9107,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
3535,57,sherman_hyman,Male,Princeton,MA,01541,42.4508,-71.8762,2-FEW_TIMES_WEEK,"{'hulu': 1, 'netflix': 1}",1.0,,,,1.0,,,,,,,,,,,,,,,,,
3536,37,monica_pennell,Female,Saint Johns,MI,48879,43.0059,-84.5719,1-DAILY,{'HBO MAX': 1},,,,,,,,,,,,,,,,,1.0,,,,,
3537,72,shanda_kopp,Female,Dayhoit,KY,40824,36.8356,-83.3753,2-FEW_TIMES_WEEK,"{'fuboTV': 1, 'amazon': 1}",,,,,,1.0,1.0,,,,,,,,,,,,,,,
3538,28,steve_bess,Male,Portage,UT,84331,41.9757,-112.2384,3-FEWER_THREE_PER_MONTH,"{'HBO MAX': 1, 'youtube': 1}",,1.0,,,,,,,,,,,,,,,1.0,,,,,
3539,22,manual_royal,Male,Orlando,FL,32887,28.5663,-81.2608,2-FEW_TIMES_WEEK,"{'amazon': 1, 'youtube': 1, 'netflix': 1}",,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,
3540,36,alfonso_starkey,Male,North Norwich,NY,13814,42.6036,-75.5282,2-FEW_TIMES_WEEK,"{'Disney+': 1, 'netflix': 1}",,,,,1.0,,,,,,,,,,,1.0,,,,,,
3541,30,albert_griffith,Male,Bradenton,FL,34204,27.4272,-82.4387,1-DAILY,"{'youtube': 1, 'hulu': 1}",1.0,1.0,,,,,,,,,,,,,,,,,,,,
3542,67,ty_haas,Male,Homestead,MT,59242,48.435,-104.4389,2-FEW_TIMES_WEEK,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
3543,37,aubrey_judkins,Female,Maringouin,LA,70757,30.4626,-91.5099,2-FEW_TIMES_WEEK,"{'FX': 1, 'youtube': 1}",,1.0,,1.0,,,,,,,,,,,,,,,,,,
3545,58,jamie_stern,Female,Rockford,IL,61106,42.3254,-89.1705,2-FEW_TIMES_WEEK,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
3546,23,neil_whittington,Male,Lilesville,NC,28091,34.9689,-79.9721,1-DAILY,"{'hulu': 1, 'amazon': 1, 'youtube': 1}",1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
3547,37,andra_lim,Female,Carrollton,GA,30118,33.5712,-85.0961,1-DAILY,"{'netflix': 1, 'amazon': 1, 'Philo': 1}",,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,
3548,78,jackie_manson,Female,Washington,DC,20470,38.8933,-77.0146,1-DAILY,"{'hulu': 1, 'youtube': 1}",1.0,1.0,,,,,,,,,,,,,,,,,,,,
3549,71,josh_wheat,Male,Eau Claire,PA,16030,41.1348,-79.7981,3-FEWER_THREE_PER_MONTH,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
3550,46,harley_hillman,Male,Fairfield,ND,58627,47.2329,-103.3056,2-FEW_TIMES_WEEK,"{'Showtime': 1, 'hulu': 1}",1.0,,,,,,,,,,1.0,,,,,,,,,,,
