row,age,username,first_name,last_name,gender,city,state,zip,freq,services,netflix,amazon,Showtime,youtube,fuboTV,Crackle,Discovery+,CBS All Access,Rent or Buy,Apple TV+,hulu,Philo,FOX,PlutoTV,HBO MAX,Starz,Disney+,IMDb TV,FX,Tubi,NBC,Peacock
735,37,micaela_edgar,Micaela,Edgar,Female,Central,UT,84722,2-FEW_TIMES_WEEK,"{'HBO MAX': 1, 'amazon': 1}",,1.0,,,,,,,,,,,,,1.0,,,,,,,
736,73,luciano_overton,Luciano,Overton,Male,Maple Plain,MN,55592,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
737,57,dong_wheat,Dong,Wheat,Male,Ashcamp,KY,41512,3-FEWER_THREE_PER_MONTH,"{'youtube': 1, 'netflix': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
738,49,shante_villegas,Shante,Villegas,Female,Jersey City,NJ,07303,2-FEW_TIMES_WEEK,{'FX': 1},,,,,,,,,,,,,,,,,,,1.0,,,
739,26,bret_willis,Bret,Willis,Male,Charleston,WV,25365,3-FEWER_THREE_PER_MONTH,"{'Apple TV+': 1, 'netflix': 1}",1.0,,,,,,,,,1.0,,,,,,,,,,,,
740,41,karen_martens,Karen,Martens,Female,Dodgeville,WI,53595,2-FEW_TIMES_WEEK,"{'amazon': 1, 'Philo': 1}",,1.0,,,,,,,,,,1.0,,,,,,,,,,
741,67,vada_pleasant,Vada,Pleasant,Female,Skamokawa,WA,98647,2-FEW_TIMES_WEEK,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
742,78,keri_garnett,Keri,Garnett,Female,North Las Vegas,NV,89084,2-FEW_TIMES_WEEK,{'hulu': 1},,,,,,,,,,,1.0,,,,,,,,,,,
743,19,lisa_garner,Lisa,Garner,Female,Arcola,PA,19420,2-FEW_TIMES_WEEK,"{'youtube': 1, 'netflix': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
744,62,twila_munn,Twila,Munn,Female,Weare,NH,03281,2-FEW_TIMES_WEEK,{'Disney+': 1},,,,,,,,,,,,,,,,,1.0,,,,,
746,53,dewayne_brogan,Dewayne,Brogan,Male,Water Valley,MS,38965,1-DAILY,"{'youtube': 1, 'Discovery+': 1}",,,,1.0,,,1.0,,,,,,,,,,,,,,,
747,72,matilde_ackerman,Matilde,Ackerman,Female,Whitesburg,KY,41858,2-FEW_TIMES_WEEK,"{'youtube': 1, 'netflix': 1, 'amazon': 1}",1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
748,56,lindsay_harp,Lindsay,Harp,Female,Carson City,NV,89705,2-FEW_TIMES_WEEK,"{'amazon': 1, 'youtube': 1}",,1.0,,1.0,,,,,,,,,,,,,,,,,,
749,29,fanny_kelso,Fanny,Kelso,Female,San Jose,CA,95127,2-FEW_TIMES_WEEK,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
750,36,chantel_samples,Chantel,Samples,Female,Malad City,ID,83252,1-DAILY,"{'netflix': 1, 'Discovery+': 1}",1.0,,,,,,1.0,,,,,,,,,,,,,,,
751,79,richelle_tice,Richelle,Tice,Female,Rockville,MD,20848,1-DAILY,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
752,63,dulce_christman,Dulce,Christman,Female,Centerville,TX,75833,2-FEW_TIMES_WEEK,{'Starz': 1},,,,,,,,,,,,,,,,1.0,,,,,,
753,24,danny_laflamme,Danny,Laflamme,Male,Macon,GA,31294,1-DAILY,"{'Discovery+': 1, 'hulu': 1, 'netflix': 1}",1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,
754,26,bridgett_devlin,Bridgett,Devlin,Female,Cleveland,OH,44189,1-DAILY,{'PlutoTV': 1},,,,,,,,,,,,,,1.0,,,,,,,,
755,19,bertram_brockman,Bertram,Brockman,Male,Gila,NM,88038,1-DAILY,"{'amazon': 1, 'youtube': 1}",,1.0,,1.0,,,,,,,,,,,,,,,,,,
757,28,jesus_antonio,Jesus,Antonio,Male,Tappan,NY,10983,1-DAILY,"{'amazon': 1, 'youtube': 1}",,1.0,,1.0,,,,,,,,,,,,,,,,,,
758,57,lorenzo_bucher,Lorenzo,Bucher,Male,Alexandria,VA,22314,2-FEW_TIMES_WEEK,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
759,25,duncan_cottle,Duncan,Cottle,Male,Tucson,AZ,85731,1-DAILY,"{'netflix': 1, 'youtube': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
760,24,shelley_hayward,Shelley,Hayward,Female,Collinsville,MS,39325,1-DAILY,"{'netflix': 1, 'Tubi': 1, 'youtube': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,
761,74,penelope_sawyer,Penelope,Sawyer,Female,Leachville,AR,72438,2-FEW_TIMES_WEEK,{'CBS All Access': 1},,,,,,,,1.0,,,,,,,,,,,,,,
762,45,maribel_hendricks,Maribel,Hendricks,Female,Allentown,PA,18106,2-FEW_TIMES_WEEK,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
763,41,emily_tucker,Emily,Tucker,Female,Altmar,NY,13302,2-FEW_TIMES_WEEK,"{'youtube': 1, 'netflix': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
764,38,bennett_phelan,Bennett,Phelan,Male,Westhampton,NY,11977,2-FEW_TIMES_WEEK,"{'netflix': 1, 'hulu': 1}",1.0,,,,,,,,,,1.0,,,,,,,,,,,
765,22,rosario_fries,Rosario,Fries,Male,Norfolk,VA,23509,2-FEW_TIMES_WEEK,{'Discovery+': 1},,,,,,,1.0,,,,,,,,,,,,,,,
766,32,michale_briggs,Michale,Briggs,Male,Londonderry,OH,45647,1-DAILY,"{'fuboTV': 1, 'netflix': 1}",1.0,,,,1.0,,,,,,,,,,,,,,,,,
767,40,russell_barron,Russell,Barron,Male,Glenwood,NJ,07418,2-FEW_TIMES_WEEK,{'Peacock': 1},,,,,,,,,,,,,,,,,,,,,,1.0
768,27,caleb_tierney,Caleb,Tierney,Male,Carencro,LA,70520,1-DAILY,"{'youtube': 1, 'FOX': 1}",,,,1.0,,,,,,,,,1.0,,,,,,,,,
769,74,bruno_cooper,Bruno,Cooper,Male,Crystal Lake,IL,60039,2-FEW_TIMES_WEEK,"{'netflix': 1, 'Apple TV+': 1}",1.0,,,,,,,,,1.0,,,,,,,,,,,,
770,77,lacey_pinkston,Lacey,Pinkston,Female,Montmorenci,IN,47962,1-DAILY,"{'Discovery+': 1, 'fuboTV': 1}",,,,,1.0,,1.0,,,,,,,,,,,,,,,
771,72,minerva_southard,Minerva,Southard,Female,Davenport,FL,33896,3-FEWER_THREE_PER_MONTH,"{'youtube': 1, 'fuboTV': 1, 'netflix': 1}",1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
772,41,claudio_conti,Claudio,Conti,Male,Atlanta,GA,30305,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
773,70,bradford_bonner,Bradford,Bonner,Male,Marydel,DE,19964,3-FEWER_THREE_PER_MONTH,{'hulu': 1},,,,,,,,,,,1.0,,,,,,,,,,,
774,57,solomon_guthrie,Solomon,Guthrie,Male,Line Lexington,PA,18932,1-DAILY,"{'youtube': 1, 'Showtime': 1}",,,1.0,1.0,,,,,,,,,,,,,,,,,,
775,26,ava_burk,Ava,Burk,Female,Kailua Kona,HI,96745,3-FEWER_THREE_PER_MONTH,"{'hulu': 1, 'Philo': 1}",,,,,,,,,,,1.0,1.0,,,,,,,,,,
776,64,vilma_olson,Vilma,Olson,Female,Forest Hill,LA,71430,2-FEW_TIMES_WEEK,"{'Philo': 1, 'netflix': 1}",1.0,,,,,,,,,,,1.0,,,,,,,,,,
777,74,hung_winfrey,Hung,Winfrey,Male,Monterey,VA,24465,2-FEW_TIMES_WEEK,{'Philo': 1},,,,,,,,,,,,1.0,,,,,,,,,,
778,75,micaela_rickard,Micaela,Rickard,Female,El Paso,TX,88542,2-FEW_TIMES_WEEK,{'amazon': 1},,1.0,,,,,,,,,,,,,,,,,,,,
779,52,octavio_edmond,Octavio,Edmond,Male,Riverton,IA,51650,2-FEW_TIMES_WEEK,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
781,24,alexis_ratcliff,Alexis,Ratcliff,Female,Berger,MO,63014,1-DAILY,"{'hulu': 1, 'netflix': 1}",1.0,,,,,,,,,,1.0,,,,,,,,,,,
782,18,kathie_moran,Kathie,Moran,Female,Erwinville,LA,70729,1-DAILY,"{'CBS All Access': 1, 'youtube': 1, 'netflix': 1}",1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,
783,57,karl_yazzie,Karl,Yazzie,Male,Boulder,WY,82923,2-FEW_TIMES_WEEK,"{'youtube': 1, 'Tubi': 1}",,,,1.0,,,,,,,,,,,,,,,,1.0,,
784,25,melinda_conroy,Melinda,Conroy,Female,Greeley,CO,80631,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
785,38,lottie_dubose,Lottie,Dubose,Female,Fort Wayne,IN,46806,3-FEWER_THREE_PER_MONTH,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
786,35,yadira_coombs,Yadira,Coombs,Female,New Orleans,LA,70139,3-FEWER_THREE_PER_MONTH,"{'hulu': 1, 'youtube': 1, 'PlutoTV': 1}",,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,
787,58,spencer_wahl,Spencer,Wahl,Male,Cape Vincent,NY,13618,2-FEW_TIMES_WEEK,"{'amazon': 1, 'netflix': 1}",1.0,1.0,,,,,,,,,,,,,,,,,,,,
788,23,lynn_lindberg,Lynn,Lindberg,Female,Sherwood,OH,43556,2-FEW_TIMES_WEEK,"{'hulu': 1, 'netflix': 1}",1.0,,,,,,,,,,1.0,,,,,,,,,,,
789,70,larry_lund,Larry,Lund,Male,Plainfield,OH,43836,3-FEWER_THREE_PER_MONTH,"{'CBS All Access': 1, 'hulu': 1}",,,,,,,,1.0,,,1.0,,,,,,,,,,,
790,56,dianne_cheatham,Dianne,Cheatham,Female,Newburgh,NY,12550,1-DAILY,"{'netflix': 1, 'amazon': 1, 'Disney+': 1}",1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,
791,48,whitney_mendes,Whitney,Mendes,Male,Corunna,IN,46730,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
792,28,enrique_colon,Enrique,Colon,Male,Anderson,IN,46017,1-DAILY,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
793,19,jeremy_kinney,Jeremy,Kinney,Male,New Haven,CT,06509,1-DAILY,"{'Crackle': 1, 'hulu': 1, 'fuboTV': 1, 'Showtime': 1}",,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,
794,27,hillary_mcinnis,Hillary,Mcinnis,Female,Elmo,MO,64445,3-FEWER_THREE_PER_MONTH,"{'netflix': 1, 'hulu': 1}",1.0,,,,,,,,,,1.0,,,,,,,,,,,
795,62,chelsey_shipley,Chelsey,Shipley,Female,Washington,DC,20069,2-FEW_TIMES_WEEK,"{'hulu': 1, 'netflix': 1}",1.0,,,,,,,,,,1.0,,,,,,,,,,,
796,58,charlotte_fulton,Charlotte,Fulton,Female,Ensign,KS,67841,3-FEWER_THREE_PER_MONTH,"{'youtube': 1, 'CBS All Access': 1}",,,,1.0,,,,1.0,,,,,,,,,,,,,,
797,36,patti_crain,Patti,Crain,Female,Tillery,NC,27887,1-DAILY,"{'hulu': 1, 'youtube': 1, 'netflix': 1}",1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,
798,66,allene_forney,Allene,Forney,Female,Pomona,NJ,08240,1-DAILY,{'Apple TV+': 1},,,,,,,,,,1.0,,,,,,,,,,,,
799,63,david_blanchard,David,Blanchard,Male,Caledonia,WI,53108,2-FEW_TIMES_WEEK,"{'hulu': 1, 'CBS All Access': 1}",,,,,,,,1.0,,,1.0,,,,,,,,,,,
800,20,tamika_skelton,Tamika,Skelton,Female,Grand Rapids,OH,43522,2-FEW_TIMES_WEEK,"{'Starz': 1, 'fuboTV': 1, 'youtube': 1}",,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,
801,50,leslie_turk,Leslie,Turk,Male,Sunshine,LA,70780,3-FEWER_THREE_PER_MONTH,{'Tubi': 1},,,,,,,,,,,,,,,,,,,,1.0,,
802,67,deandre_mclendon,Deandre,Mclendon,Male,Mesa,WA,99343,3-FEWER_THREE_PER_MONTH,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
803,47,dusty_goldsmith,Dusty,Goldsmith,Male,San Carlos,CA,94071,2-FEW_TIMES_WEEK,"{'netflix': 1, 'Peacock': 1}",1.0,,,,,,,,,,,,,,,,,,,,,1.0
804,53,noah_lord,Noah,Lord,Male,Cashion,AZ,85329,2-FEW_TIMES_WEEK,{'hulu': 1},,,,,,,,,,,1.0,,,,,,,,,,,
806,63,marc_wofford,Marc,Wofford,Male,Marietta,GA,30062,2-FEW_TIMES_WEEK,"{'netflix': 1, 'youtube': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
807,31,darcy_lomax,Darcy,Lomax,Female,Charlotte,NC,28208,2-FEW_TIMES_WEEK,"{'netflix': 1, 'Apple TV+': 1}",1.0,,,,,,,,,1.0,,,,,,,,,,,,
809,24,savannah_weldon,Savannah,Weldon,Female,Victoria,KS,67671,1-DAILY,"{'netflix': 1, 'Apple TV+': 1}",1.0,,,,,,,,,1.0,,,,,,,,,,,,
810,65,christopher_livingston,Christopher,Livingston,Male,Trevor,WI,53179,3-FEWER_THREE_PER_MONTH,"{'youtube': 1, 'amazon': 1}",,1.0,,1.0,,,,,,,,,,,,,,,,,,
811,47,shante_mayer,Shante,Mayer,Female,Hinton,OK,73047,1-DAILY,"{'youtube': 1, 'netflix': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
812,36,julia_hartnett,Julia,Hartnett,Female,Shawnee Mission,KS,66214,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
813,34,marianna_delgadillo,Marianna,Delgadillo,Female,Lakeland,FL,33806,2-FEW_TIMES_WEEK,"{'Peacock': 1, 'youtube': 1, 'amazon': 1}",,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0
814,68,myrtle_nix,Myrtle,Nix,Female,Virginia Beach,VA,23460,3-FEWER_THREE_PER_MONTH,"{'youtube': 1, 'amazon': 1}",,1.0,,1.0,,,,,,,,,,,,,,,,,,
815,32,antonio_lawless,Antonio,Lawless,Male,Palmdale,CA,93591,1-DAILY,{'HBO MAX': 1},,,,,,,,,,,,,,,1.0,,,,,,,
816,48,lizette_muniz,Lizette,Muniz,Female,Pleasanton,NE,68866,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
817,64,marla_cotter,Marla,Cotter,Female,Milton,FL,32571,2-FEW_TIMES_WEEK,{'fuboTV': 1},,,,,1.0,,,,,,,,,,,,,,,,,
818,78,johnie_nickerson,Johnie,Nickerson,Male,Chilo,OH,45112,1-DAILY,"{'netflix': 1, 'youtube': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
819,57,mel_allman,Mel,Allman,Male,Granger,WY,82934,1-DAILY,"{'Philo': 1, 'fuboTV': 1}",,,,,1.0,,,,,,,1.0,,,,,,,,,,
820,45,martina_romeo,Martina,Romeo,Female,Woods Hole,MA,02543,3-FEWER_THREE_PER_MONTH,{'FX': 1},,,,,,,,,,,,,,,,,,,1.0,,,
822,39,valeria_noriega,Valeria,Noriega,Female,Fennville,MI,49408,3-FEWER_THREE_PER_MONTH,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
823,28,beau_fernandez,Beau,Fernandez,Male,Schenectady,NY,12325,3-FEWER_THREE_PER_MONTH,"{'youtube': 1, 'Starz': 1, 'Discovery+': 1}",,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,
824,43,tammi_blaylock,Tammi,Blaylock,Female,Ostrander,OH,43061,1-DAILY,"{'netflix': 1, 'hulu': 1}",1.0,,,,,,,,,,1.0,,,,,,,,,,,
826,38,erik_cabral,Erik,Cabral,Male,Burnt Corn,AL,36431,3-FEWER_THREE_PER_MONTH,"{'Tubi': 1, 'Showtime': 1}",,,1.0,,,,,,,,,,,,,,,,,1.0,,
827,60,neil_vanmeter,Neil,Vanmeter,Male,East Middlebury,VT,05740,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
828,32,ariel_ryan,Ariel,Ryan,Male,Augusta,GA,30910,2-FEW_TIMES_WEEK,"{'CBS All Access': 1, 'netflix': 1}",1.0,,,,,,,1.0,,,,,,,,,,,,,,
829,35,enoch_belcher,Enoch,Belcher,Male,Worthington,IA,52078,2-FEW_TIMES_WEEK,{'hulu': 1},,,,,,,,,,,1.0,,,,,,,,,,,
830,20,kelley_meador,Kelley,Meador,Male,Alexander,IL,62601,1-DAILY,{'Rent or Buy': 1},,,,,,,,,1.0,,,,,,,,,,,,,
832,39,kris_harman,Kris,Harman,Female,Terre Haute,IN,47809,3-FEWER_THREE_PER_MONTH,"{'netflix': 1, 'Apple TV+': 1}",1.0,,,,,,,,,1.0,,,,,,,,,,,,
834,39,eleanore_morton,Eleanore,Morton,Female,Trenton,NJ,08691,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
835,33,wilton_geary,Wilton,Geary,Male,Marlborough,NH,03455,1-DAILY,"{'Showtime': 1, 'youtube': 1}",,,1.0,1.0,,,,,,,,,,,,,,,,,,
836,78,bernie_hutchins,Bernie,Hutchins,Male,Detroit,MI,48268,2-FEW_TIMES_WEEK,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
837,47,rose_fierro,Rose,Fierro,Female,Tuscaloosa,AL,35403,1-DAILY,"{'hulu': 1, 'netflix': 1}",1.0,,,,,,,,,,1.0,,,,,,,,,,,
838,33,brant_levi,Brant,Levi,Male,Blue Earth,MN,56013,1-DAILY,"{'hulu': 1, 'netflix': 1, 'youtube': 1}",1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,
839,69,annmarie_coats,Annmarie,Coats,Female,Stafford,CT,06075,2-FEW_TIMES_WEEK,"{'CBS All Access': 1, 'netflix': 1}",1.0,,,,,,,1.0,,,,,,,,,,,,,,
840,31,sophie_vitale,Sophie,Vitale,Female,New York,NY,10268,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
841,60,chas_rodriquez,Chas,Rodriquez,Male,Aydlett,NC,27916,3-FEWER_THREE_PER_MONTH,{'Philo': 1},,,,,,,,,,,,1.0,,,,,,,,,,
842,72,hayden_hyatt,Hayden,Hyatt,Male,Washington,DC,20395,1-DAILY,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
843,59,domingo_chesser,Domingo,Chesser,Male,Orange,TX,77631,3-FEWER_THREE_PER_MONTH,{'hulu': 1},,,,,,,,,,,1.0,,,,,,,,,,,
844,58,jeffry_heckman,Jeffry,Heckman,Male,New Orleans,LA,70167,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
845,49,erika_cantwell,Erika,Cantwell,Female,Bloomington,NY,12411,1-DAILY,"{'netflix': 1, 'hulu': 1}",1.0,,,,,,,,,,1.0,,,,,,,,,,,
846,64,juli_wahl,Juli,Wahl,Female,Spokane,WA,99299,2-FEW_TIMES_WEEK,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
847,30,chet_trout,Chet,Trout,Male,Butte,MT,59703,1-DAILY,"{'amazon': 1, 'Tubi': 1, 'netflix': 1}",1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,
848,48,mitch_riddick,Mitch,Riddick,Male,Tacoma,WA,98422,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
849,21,diana_frederick,Diana,Frederick,Female,Mount Carmel,UT,84755,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
850,76,bethany_milton,Bethany,Milton,Female,Mocksville,NC,27028,1-DAILY,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
851,34,roxanne_wood,Roxanne,Wood,Female,Lake Ariel,PA,18436,3-FEWER_THREE_PER_MONTH,"{'youtube': 1, 'Discovery+': 1}",,,,1.0,,,1.0,,,,,,,,,,,,,,,
852,23,corrine_villagomez,Corrine,Villagomez,Female,Danville,WA,99121,1-DAILY,"{'netflix': 1, 'hulu': 1}",1.0,,,,,,,,,,1.0,,,,,,,,,,,
853,65,rhea_weinstein,Rhea,Weinstein,Female,Hooppole,IL,61258,2-FEW_TIMES_WEEK,"{'netflix': 1, 'Philo': 1}",1.0,,,,,,,,,,,1.0,,,,,,,,,,
854,59,anton_bertrand,Anton,Bertrand,Male,Pittsburgh,PA,15234,1-DAILY,"{'netflix': 1, 'hulu': 1}",1.0,,,,,,,,,,1.0,,,,,,,,,,,
855,78,doug_bloom,Doug,Bloom,Male,Grafton,WV,26354,2-FEW_TIMES_WEEK,"{'HBO MAX': 1, 'Showtime': 1}",,,1.0,,,,,,,,,,,,1.0,,,,,,,
856,38,cecelia_santoro,Cecelia,Santoro,Female,Connersville,IN,47331,1-DAILY,{'amazon': 1},,1.0,,,,,,,,,,,,,,,,,,,,
857,56,cory_proctor,Cory,Proctor,Male,Roseboom,NY,13450,3-FEWER_THREE_PER_MONTH,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
858,50,aisha_lehman,Aisha,Lehman,Female,Heafford Junction,WI,54532,3-FEWER_THREE_PER_MONTH,"{'youtube': 1, 'netflix': 1, 'amazon': 1}",1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
859,66,patricia_littleton,Patricia,Littleton,Female,Carbondale,IL,62901,2-FEW_TIMES_WEEK,{'Discovery+': 1},,,,,,,1.0,,,,,,,,,,,,,,,
860,60,sherrie_loomis,Sherrie,Loomis,Female,Malta,ID,83342,2-FEW_TIMES_WEEK,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
861,20,danelle_caudle,Danelle,Caudle,Female,Saint Maurice,LA,71471,2-FEW_TIMES_WEEK,{'amazon': 1},,1.0,,,,,,,,,,,,,,,,,,,,
862,47,hannah_grace,Hannah,Grace,Female,Okmulgee,OK,74447,1-DAILY,"{'youtube': 1, 'CBS All Access': 1}",,,,1.0,,,,1.0,,,,,,,,,,,,,,
863,59,annetta_seymore,Annetta,Seymore,Female,Forest Hill,WV,24935,3-FEWER_THREE_PER_MONTH,"{'amazon': 1, 'netflix': 1}",1.0,1.0,,,,,,,,,,,,,,,,,,,,
864,35,napoleon_salerno,Napoleon,Salerno,Male,Seattle,WA,98171,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
865,52,sterling_palumbo,Sterling,Palumbo,Male,Pima,AZ,85543,2-FEW_TIMES_WEEK,{'amazon': 1},,1.0,,,,,,,,,,,,,,,,,,,,
866,18,deena_leatherman,Deena,Leatherman,Female,Mc Leod,TX,75565,1-DAILY,"{'hulu': 1, 'youtube': 1, 'IMDb TV': 1}",,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,
867,57,reyna_chestnut,Reyna,Chestnut,Female,Shady Spring,WV,25918,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
868,47,bernardo_dasilva,Bernardo,Dasilva,Male,North Bonneville,WA,98639,2-FEW_TIMES_WEEK,"{'youtube': 1, 'netflix': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
869,46,lavern_cooney,Lavern,Cooney,Male,Hillside,NJ,07205,1-DAILY,"{'netflix': 1, 'Showtime': 1}",1.0,,1.0,,,,,,,,,,,,,,,,,,,
870,36,kyle_gossett,Kyle,Gossett,Male,Waltham,MA,02454,2-FEW_TIMES_WEEK,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
871,54,emil_parish,Emil,Parish,Male,Kincaid,KS,66039,1-DAILY,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
872,18,jacquelyn_borders,Jacquelyn,Borders,Female,Samaria,MI,48177,2-FEW_TIMES_WEEK,"{'Crackle': 1, 'netflix': 1}",1.0,,,,,1.0,,,,,,,,,,,,,,,,
873,39,lesley_brunson,Lesley,Brunson,Female,Baltimore,MD,21212,2-FEW_TIMES_WEEK,"{'netflix': 1, 'amazon': 1}",1.0,1.0,,,,,,,,,,,,,,,,,,,,
874,63,bradly_almanza,Bradly,Almanza,Male,Detroit,MI,48207,2-FEW_TIMES_WEEK,"{'CBS All Access': 1, 'amazon': 1}",,1.0,,,,,,1.0,,,,,,,,,,,,,,
875,33,nereida_forsythe,Nereida,Forsythe,Female,Albert,KS,67511,1-DAILY,"{'netflix': 1, 'Showtime': 1, 'hulu': 1}",1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,
876,40,jean_lightfoot,Jean,Lightfoot,Female,Lucas,OH,44843,1-DAILY,{'Philo': 1},,,,,,,,,,,,1.0,,,,,,,,,,
877,25,roman_mcgowan,Roman,Mcgowan,Male,Pasadena,CA,91123,1-DAILY,"{'youtube': 1, 'fuboTV': 1}",,,,1.0,1.0,,,,,,,,,,,,,,,,,
878,60,penelope_fanning,Penelope,Fanning,Female,New Haven,MO,63068,2-FEW_TIMES_WEEK,"{'youtube': 1, 'Crackle': 1}",,,,1.0,,1.0,,,,,,,,,,,,,,,,
879,76,mckinley_larose,Mckinley,Larose,Male,Woolwine,VA,24185,3-FEWER_THREE_PER_MONTH,{'hulu': 1},,,,,,,,,,,1.0,,,,,,,,,,,
880,68,reed_fahey,Reed,Fahey,Male,Calvary,GA,31729,2-FEW_TIMES_WEEK,{'hulu': 1},,,,,,,,,,,1.0,,,,,,,,,,,
881,77,sandra_frierson,Sandra,Frierson,Female,San Jose,CA,95154,1-DAILY,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
882,53,brad_salter,Brad,Salter,Male,Richford,VT,05476,1-DAILY,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
883,79,lorine_elliot,Lorine,Elliot,Female,Kennewick,WA,99337,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
884,50,susie_hogue,Susie,Hogue,Female,Houston,TX,77046,3-FEWER_THREE_PER_MONTH,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
886,55,bill_rivas,Bill,Rivas,Male,Chula,MO,64635,3-FEWER_THREE_PER_MONTH,"{'netflix': 1, 'youtube': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
887,37,cathleen_cox,Cathleen,Cox,Female,Haydenville,MA,01039,1-DAILY,{'HBO MAX': 1},,,,,,,,,,,,,,,1.0,,,,,,,
888,66,issac_clevenger,Issac,Clevenger,Male,Rimforest,CA,92378,3-FEWER_THREE_PER_MONTH,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
889,49,neal_castillo,Neal,Castillo,Male,Farmington,AR,72730,2-FEW_TIMES_WEEK,"{'amazon': 1, 'netflix': 1}",1.0,1.0,,,,,,,,,,,,,,,,,,,,
890,42,arturo_towns,Arturo,Towns,Male,Hayward,CA,94544,2-FEW_TIMES_WEEK,"{'PlutoTV': 1, 'hulu': 1}",,,,,,,,,,,1.0,,,1.0,,,,,,,,
